Hour,Day,Month,Year,System load (MW),ORIS ID,Fuel,Marginal Cost ($/MWh),CO2 emissions rate (tons/MWh),NOx emisisons rate (tons/MWh),SO2 emissions rate (tons/MWh)
20,23,3,2016,83524.243,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
21,23,3,2016,85465.676,55131,GAS,18.09872611464968,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
22,23,3,2016,82645.819,55736,GAS,17.857941313460643,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
23,23,3,2016,77130.9,55503,GAS,16.605078125,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
24,23,3,2016,71687.62,1573,COAL,23.99634778012686,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
1,24,3,2016,67375.409,55239,GAS,14.462323712093534,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
2,24,3,2016,65158.106,55350,GAS,14.079168509509067,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
3,24,3,2016,64159.667,50966,GAS,13.84122,0.47626852768650196,0.00011596621382652315,2.9583000329206785e-06
4,24,3,2016,64081.772,55350,GAS,14.079168509509067,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
5,24,3,2016,65351.598,2398,GAS,14.112114978159786,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
6,24,3,2016,69787.714,2378,COAL,14.525601654125149,0.9507192649668659,0.002034429992194859,0.0012340255824211397
7,24,3,2016,78231.683,55503,GAS,16.05774739583333,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
8,24,3,2016,83283.509,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
9,24,3,2016,83994.124,55131,GAS,17.729299363057322,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
10,24,3,2016,83816.247,55131,GAS,17.729299363057322,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
11,24,3,2016,83610.204,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
12,24,3,2016,83164.731,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
13,24,3,2016,83065.486,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
14,24,3,2016,82902.137,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
15,24,3,2016,82240.069,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
16,24,3,2016,81557.522,55938,GAS,16.814436553524803,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
17,24,3,2016,81664.949,55233,GAS,16.64427843803056,0.5900765006413676,0.0006451746914588476,3.7376542974090677e-06
18,24,3,2016,81977.837,55938,GAS,16.814436553524803,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
19,24,3,2016,81776.515,3159,COAL,16.442806758686345,0.9446109432776311,0.000883522736838472,0.001832558334326451
20,24,3,2016,83462.527,55938,GAS,16.814436553524803,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
21,24,3,2016,84859.387,54844,GAS,17.46764980026631,0.45358548279222416,0.00011562361579462716,2.9095107786080995e-06
22,24,3,2016,82021.369,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
23,24,3,2016,76681.506,55503,GAS,16.05774739583333,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
24,24,3,2016,70936.497,3149,COAL,23.920883125662588,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
1,25,3,2016,66441.204,5083,GAS,14.158153114186852,0.448081759205512,4.1372512287226396e-05,2.4841434180507333e-06
2,25,3,2016,63681.13,50966,GAS,13.84122,0.47626852768650196,0.00011596621382652315,2.9583000329206785e-06
3,25,3,2016,62239.321,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
4,25,3,2016,61784.659,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
5,25,3,2016,62647.101,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
6,25,3,2016,65798.662,54832,GAS,14.211824792243767,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
7,25,3,2016,71439.898,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
8,25,3,2016,76013.478,55503,GAS,16.05774739583333,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
9,25,3,2016,78528.718,55701,GAS,16.143204868154157,0.3616721682139293,3.6085471427839804e-05,2.012548072792665e-06
10,25,3,2016,80730.78,55938,GAS,16.814436553524803,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
11,25,3,2016,82030.888,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
12,25,3,2016,82132.244,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
13,25,3,2016,81172.336,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
14,25,3,2016,80117.124,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
15,25,3,2016,79188.029,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
16,25,3,2016,78165.124,55938,GAS,16.814436553524803,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
17,25,3,2016,77699.522,55233,GAS,16.64427843803056,0.5900765006413676,0.0006451746914588476,3.7376542974090677e-06
18,25,3,2016,77546.807,3159,COAL,16.442806758686345,0.9446109432776311,0.000883522736838472,0.001832558334326451
19,25,3,2016,76799.606,55701,GAS,16.143204868154157,0.3616721682139293,3.6085471427839804e-05,2.012548072792665e-06
20,25,3,2016,78222.95,3159,COAL,16.442806758686345,0.9446109432776311,0.000883522736838472,0.001832558334326451
21,25,3,2016,80464.931,55736,GAS,17.260208042229465,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
22,25,3,2016,78810.391,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
23,25,3,2016,75350.273,55503,GAS,16.05774739583333,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
24,25,3,2016,70989.634,3149,COAL,23.920883125662588,0.8240667038670754,0.0016858404003472019,0.0015974583665641778
1,26,3,2016,67526.282,3131,GAS,14.52896835443038,0.591751728156238,0.0004579773088368923,3.1612584986833444e-05
2,26,3,2016,65216.018,55239,GAS,14.462323712093534,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
3,26,3,2016,64283.837,5083,GAS,14.158153114186852,0.448081759205512,4.1372512287226396e-05,2.4841434180507333e-06
4,26,3,2016,63997.45,2398,GAS,14.112114978159786,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
5,26,3,2016,64758.631,55239,GAS,14.462323712093534,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
6,26,3,2016,66708.782,3131,GAS,14.52896835443038,0.591751728156238,0.0004579773088368923,3.1612584986833444e-05
7,26,3,2016,69910.783,56807,GAS,15.074023255813955,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
8,26,3,2016,73138.788,10751,GAS,15.54858535031847,0.4905144513524575,0.0001495922532853357,2.7308651563102163e-06
9,26,3,2016,75983.984,2393,GAS,16.183860197368418,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
10,26,3,2016,77111.675,55938,GAS,16.814436553524803,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
11,26,3,2016,76296.038,55233,GAS,16.64427843803056,0.5900765006413676,0.0006451746914588476,3.7376542974090677e-06
12,26,3,2016,74675.935,55701,GAS,16.143204868154157,0.3616721682139293,3.6085471427839804e-05,2.012548072792665e-06
13,26,3,2016,72662.82,55188,GAS,16.028697643979058,0.41644891172742043,4.341326423318254e-05,2.3060652053688584e-06
14,26,3,2016,70736.943,55502,GAS,15.199675324675324,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
15,26,3,2016,69245.548,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
16,26,3,2016,68535.472,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
17,26,3,2016,68413.603,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
18,26,3,2016,69224.619,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
19,26,3,2016,70469.621,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
20,26,3,2016,72836.479,55502,GAS,15.199675324675324,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
21,26,3,2016,76310.466,55503,GAS,16.05774739583333,0.3688218722521622,2.858895393556902e-05,2.0522860517213207e-06
22,26,3,2016,75289.783,55188,GAS,16.028697643979058,0.41644891172742043,4.341326423318254e-05,2.3060652053688584e-06
23,26,3,2016,72234.304,55502,GAS,15.199675324675324,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
24,26,3,2016,68559.604,55279,GAS,23.338039215686276,0.5396870398317457,0.0002677769305408177,3.003069548790011e-06
1,27,3,2016,64949.999,2398,GAS,14.112114978159786,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
2,27,3,2016,62476.052,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
3,27,3,2016,61418.43,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
4,27,3,2016,60991.554,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
5,27,3,2016,61379.049,58260,GAS,13.703807227278903,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
6,27,3,2016,62750.676,55350,GAS,14.079168509509067,0.3456697014943994,3.623127633950063e-05,1.923412843655486e-06
7,27,3,2016,65172.1,10030,GAS,14.256495762711864,0.4704713201790631,8.183792733682309e-05,2.6391484963725086e-06
8,27,3,2016,67889.248,55439,GAS,14.636312229151253,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
9,27,3,2016,70955.535,56807,GAS,15.074023255813955,0.3723846846340778,2.6171567783401845e-05,2.07217501703363e-06
10,27,3,2016,72751.564,10751,GAS,15.54858535031847,0.4905144513524575,0.0001495922532853357,2.7308651563102163e-06
11,27,3,2016,72356.247,1556,GAS,15.353851485148516,0.5889610937666651,0.00018372644089271028,5.563429528956807e-06
12,27,3,2016,71333.401,55502,GAS,15.199675324675324,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
13,27,3,2016,70245.109,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
14,27,3,2016,68756.002,3804,GAS,14.821647629569144,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
15,27,3,2016,67430.464,2378,COAL,14.525601654125149,0.9507192649668659,0.002034429992194859,0.0012340255824211397
16,27,3,2016,66805.776,54832,GAS,14.211824792243767,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
17,27,3,2016,66928.879,54832,GAS,14.211824792243767,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
18,27,3,2016,67508.467,54832,GAS,14.211824792243767,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
19,27,3,2016,69040.27,55239,GAS,14.462323712093534,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
20,27,3,2016,72536.245,55439,GAS,14.636312229151253,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
21,27,3,2016,75349.667,55502,GAS,15.199675324675324,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
22,27,3,2016,74022.337,55502,GAS,15.199675324675324,0.38139483030939986,4.5238884949821006e-05,2.122428126254969e-06
23,27,3,2016,70695.226,55439,GAS,14.636312229151253,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
24,27,3,2016,66957.699,55640,GAS,22.518849862258953,0.5355709084563647,9.918588601160617e-05,2.912327264301394e-06
1,28,3,2016,63513.914,58260,GAS,14.737668115745143,0.368630821025632,2.077078703753693e-05,2.051276483831287e-06
2,28,3,2016,61764.806,2406,GAS,14.382138311412811,0.38284812185985556,2.1234976149182634e-05,2.1384157269227694e-06
3,28,3,2016,61025.811,2406,GAS,14.382138311412811,0.38284812185985556,2.1234976149182634e-05,2.1384157269227694e-06
4,28,3,2016,61019.696,2406,GAS,14.382138311412811,0.38284812185985556,2.1234976149182634e-05,2.1384157269227694e-06
5,28,3,2016,62566.906,55690,GAS,14.528643538594968,0.4303763777998401,2.3058934249779147e-05,2.8150470367772574e-06
6,28,3,2016,66989.242,2398,GAS,15.18541355502325,0.6451951614746082,9.51329287277088e-05,3.5922334047529087e-06
7,28,3,2016,74624.142,3804,GAS,15.963478649310726,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
8,28,3,2016,80324.404,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
9,28,3,2016,82946.795,55736,GAS,17.345598509548207,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
10,28,3,2016,84319.67,50385,GAS,17.532143884892086,0.45745076131909373,8.483292041926837e-05,2.54390566100024e-06
11,28,3,2016,85313.207,55938,GAS,17.762394778067886,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
12,28,3,2016,85203.746,55183,GAS,17.835378486055777,0.5810673314615505,0.0001085278469002118,3.2327798154500527e-06
13,28,3,2016,84604.754,55938,GAS,17.762394778067886,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
14,28,3,2016,84090.906,55938,GAS,17.762394778067886,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
15,28,3,2016,82872.611,55938,GAS,17.762394778067886,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
16,28,3,2016,81878.029,55131,GAS,17.729299363057322,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
17,28,3,2016,81465.888,55131,GAS,17.729299363057322,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
18,28,3,2016,82042.029,55938,GAS,17.762394778067886,0.5464044725639596,0.00016379436725115804,3.040865472953045e-06
19,28,3,2016,82661.466,55131,GAS,17.729299363057322,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
20,28,3,2016,84918.749,55183,GAS,17.835378486055777,0.5810673314615505,0.0001085278469002118,3.2327798154500527e-06
21,28,3,2016,86690.761,50555,GAS,19.583666666666666,0.6855287590872281,0.0008629482847622188,4.0040950801514565e-06
22,28,3,2016,84116.04,874,GAS,18.449468085106382,0.8395396749311473,0.0007085345575584938,0.0018606367150267409
23,28,3,2016,79038.428,55736,GAS,17.345598509548207,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
24,28,3,2016,73969.588,1573,COAL,23.99634778012686,0.8406527709025754,0.00017294553142115714,0.0005401548535759689
1,29,3,2016,70010.023,55439,GAS,16.368296163196277,0.38867633126393947,2.39725334977489e-05,2.1658310407547597e-06
2,29,3,2016,68013.548,55239,GAS,16.168410668615273,0.5832792041690795,5.482159603354528e-05,3.245803801560447e-06
3,29,3,2016,67259.09,54832,GAS,15.880626731301938,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
4,29,3,2016,67357.306,54832,GAS,15.880626731301938,0.4158398966622033,9.794321343405521e-05,2.374345962170812e-06
5,29,3,2016,69122.436,55188,GAS,16.310399214659682,0.41644891172742043,4.341326423318254e-05,2.3060652053688584e-06
6,29,3,2016,73995.473,3159,COAL,16.442806758686345,0.9446109432776311,0.000883522736838472,0.001832558334326451
7,29,3,2016,82487.161,50497,GAS,18.014311064718164,0.6785060168960944,0.0002232150506150836,3.7770461443098155e-06
8,29,3,2016,87153.315,55392,GAS,18.687782805429862,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
9,29,3,2016,87164.838,55392,GAS,18.687782805429862,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
10,29,3,2016,86382.878,55392,GAS,18.687782805429862,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
11,29,3,2016,85512.46,55392,GAS,18.687782805429862,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
12,29,3,2016,84370.852,874,GAS,18.783510638297873,0.8395396749311473,0.0007085345575584938,0.0018606367150267409
13,29,3,2016,83200.574,55233,GAS,18.542410865874363,0.5900765006413676,0.0006451746914588476,3.7376542974090677e-06
14,29,3,2016,82280.981,50385,GAS,18.224633093525178,0.45745076131909373,8.483292041926837e-05,2.54390566100024e-06
15,29,3,2016,81146.808,2393,GAS,18.146185855263155,0.6955926151731548,0.00022707787711679245,4.658007735729076e-06
16,29,3,2016,79904.413,55131,GAS,18.04777070063694,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
17,29,3,2016,79376.022,55736,GAS,17.644465145163796,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
18,29,3,2016,79267.374,55736,GAS,17.644465145163796,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
19,29,3,2016,79766.862,2403,COAL,17.207384515289533,0.6027487560741758,0.00048555728328167884,5.113826763639974e-05
20,29,3,2016,82451.429,55131,GAS,18.04777070063694,0.39903532926587654,3.741945555118339e-05,2.2205505242668184e-06
21,29,3,2016,86464.462,594,COAL,19.39910764151904,0.852826788599051,0.0003648275171798328,0.0008237371398023901
22,29,3,2016,84533.97,55392,GAS,18.687782805429862,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
23,29,3,2016,79695.221,55736,GAS,17.644465145163796,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
24,29,3,2016,75105.816,55281,GAS,24.340471512770137,0.6726253328900507,0.001163747076599117,3.901118775846265e-06
1,30,3,2016,71746.225,3804,GAS,15.321917479225707,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
2,30,3,2016,70262.034,3804,GAS,15.321917479225707,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
3,30,3,2016,69878.236,3804,GAS,15.321917479225707,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
4,30,3,2016,70448.301,3804,GAS,15.321917479225707,0.39605148402282947,8.134661411060147e-05,8.616448742303567e-05
5,30,3,2016,72757.97,1556,GAS,15.707370737073708,0.5889610937666651,0.00018372644089271028,5.563429528956807e-06
6,30,3,2016,77941.789,3159,COAL,16.442806758686345,0.9446109432776311,0.000883522736838472,0.001832558334326451
7,30,3,2016,86426.85,55736,GAS,18.383092687470892,0.3753521558415532,3.432582323366101e-05,2.088704368196724e-06
8,30,3,2016,90744.483,55392,GAS,19.429864253393664,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
9,30,3,2016,89661.818,55392,GAS,19.429864253393664,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
10,30,3,2016,87521.406,55392,GAS,19.429864253393664,0.5933672149212545,0.00017452706688081824,3.3369377106626495e-06
